id,status,ip,exposure_date,clinical_date,notification_date,removal_date,recovery_date,vacc_date,region,county,cluster,xcoord,ycoord,area,type,total
0,IP,5,08/11/2024,16/11/2024,23/11/2024,NA,NA,NA,NA,NA,NA,151.0803319533652,-32.14953083404999,330.4122009389971,farm,0
1,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,150.60738016077866,-32.452712008247815,567.1212803008636,farm,0
2,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,150.3930512561713,-31.882576783894123,448.18066443872186,farm,0
3,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,151.29289208349147,-32.11371789618234,43.024332011488966,farm,0
4,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,151.167645643918,-32.17940637232311,23.903999399498005,farm,0
5,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,150.8978788845315,-31.745538115197878,2679.9498859095906,farm,0
6,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,150.74612803951962,-31.76675761774576,685.7974974393161,farm,0
7,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,151.13598217081395,-32.26621257880232,151.43646607907965,farm,0
8,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,150.5801571305928,-31.93198488182994,32.31099094270497,farm,0
9,IP,38,17/11/2024,25/11/2024,01/12/2024,NA,NA,NA,NA,NA,NA,151.11456148068234,-32.50553702399523,234.90728599377675,farm,0
10,NA,NA,NA,NA,NA,06/12/2024,NA,NA,NA,NA,NA,150.25429740794158,-32.578369953421976,26.535780843351702,farm,0
11,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,151.05115716635788,-31.75573953528521,15.751762124117747,farm,0
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.30835727772023,-31.629569223113233,52.1041318603346,farm,17
13,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,151.22819758995996,-31.828138494128673,62.23262458830979,farm,0
14,IP,22,16/11/2024,24/11/2024,28/11/2024,NA,NA,NA,NA,NA,NA,151.04216172250807,-32.452112889091055,242.30571590676104,farm,0
15,IP,39,22/11/2024,30/11/2024,01/12/2024,NA,NA,NA,NA,NA,NA,151.09417125574967,-31.985090347784222,53.766048808222614,farm,0
16,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,151.05290993323734,-31.705934284972088,20.839861652410963,farm,0
17,IP,15,17/11/2024,19/11/2024,27/11/2024,NA,NA,NA,NA,NA,NA,150.97804668245897,-31.866519445724215,42.06216878594014,farm,0
18,IP,8,13/11/2024,21/11/2024,24/11/2024,NA,NA,NA,NA,NA,NA,151.04215976400835,-32.17840300118845,69.0661608773926,farm,0
19,NA,NA,NA,NA,NA,06/12/2024,NA,NA,NA,NA,NA,150.261924290972,-32.467227817530116,275.22811295100826,farm,0
20,NA,NA,NA,NA,NA,04/12/2024,NA,NA,NA,NA,NA,151.25896635578118,-32.5657292024281,38.2014500016993,farm,0
21,IP,48,10/11/2024,18/11/2024,02/12/2024,NA,NA,NA,NA,NA,NA,151.18145645634274,-32.061261659329276,1240.6565351205602,farm,0
